frame_id,timestamp,dt_ms,my_x,my_y,my_z,my_raw_vx,my_raw_vy,my_raw_vz,my_raw_kmh,my_pos_vx,my_pos_vy,my_pos_vz,my_pos_kmh,my_chosen_vx,my_chosen_vy,my_chosen_vz,my_chosen_kmh,my_source,my_is_staircase,my_speed_delta_kmh,tg_ptr,tg_raw_kmh,tg_pos_kmh,tg_chosen_kmh,tg_source
114,1788706265.1352,16.67,1842.784,217.156,2029.760,0.00,0.00,0.00,0.0,0.70,0.00,1.66,6.5,0.16,0.00,0.49,1.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
115,1788706265.1518,16.66,1842.793,217.156,2029.782,0.00,0.00,0.00,0.0,0.67,0.00,1.60,6.3,0.16,0.00,0.50,1.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
116,1788706265.1685,16.67,1842.812,217.156,2029.826,0.00,0.00,0.00,0.0,0.75,0.00,1.79,7.0,0.19,0.00,0.56,2.1,pos_only_smoothed,0,0.24,0x6ea869b0,0.0,0.0,0.0,ground_idle
117,1788706265.1852,16.66,1842.822,217.156,2029.850,0.00,0.00,0.00,0.0,0.72,0.00,1.72,6.7,0.19,0.00,0.56,2.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
118,1788706265.2018,16.66,1842.831,217.156,2029.873,0.00,0.00,0.00,0.0,0.70,0.00,1.66,6.5,0.19,0.00,0.56,2.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
119,1788706265.2185,16.66,1842.851,217.157,2029.921,0.00,0.00,0.00,0.0,0.79,0.00,1.88,7.3,0.19,0.00,0.56,2.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
120,1788706265.2352,16.66,1842.862,217.157,2029.945,0.00,0.00,0.00,0.0,0.76,0.00,1.81,7.0,0.19,0.00,0.56,2.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
121,1788706265.2518,16.66,1842.882,217.157,2029.995,0.00,0.00,0.00,0.0,0.85,0.00,2.02,7.9,0.19,0.00,0.56,2.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
122,1788706265.2685,16.66,1842.893,217.157,2030.021,0.00,0.00,0.00,0.0,0.81,0.00,1.94,7.6,0.19,0.00,0.56,2.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
123,1788706265.2851,16.66,1842.904,217.157,2030.047,0.00,0.00,0.00,0.0,0.78,0.00,1.87,7.3,0.19,0.00,0.56,2.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
124,1788706265.3018,16.67,1842.926,217.157,2030.100,0.00,0.00,0.00,0.0,0.88,0.00,2.10,8.2,0.19,0.00,0.57,2.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
125,1788706265.3185,16.67,1842.938,217.157,2030.128,0.00,0.00,0.00,0.0,0.85,0.00,2.02,7.9,0.19,0.00,0.57,2.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
126,1788706265.3351,16.66,1842.961,217.158,2030.182,0.00,0.00,0.00,0.0,0.94,0.00,2.25,8.8,0.23,0.00,0.65,2.5,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
127,1788706265.3518,16.66,1842.973,217.158,2030.211,0.00,0.00,0.00,0.0,0.90,0.00,2.16,8.4,0.23,0.00,0.65,2.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
128,1788706265.3685,16.66,1842.997,217.158,2030.269,0.00,0.00,0.00,0.0,1.00,0.00,2.39,9.3,0.27,0.00,0.73,2.8,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
129,1788706265.3851,16.66,1843.009,217.158,2030.298,0.00,0.00,0.00,0.0,0.95,0.00,2.28,8.9,0.27,0.00,0.73,2.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
130,1788706265.4018,16.66,1843.022,217.158,2030.328,0.00,0.00,0.00,0.0,0.92,0.00,2.20,8.6,0.27,0.00,0.73,2.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
131,1788706265.4185,16.66,1843.047,217.158,2030.389,0.00,0.00,0.00,0.0,1.03,0.00,2.45,9.6,0.30,0.00,0.82,3.1,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
132,1788706265.4351,16.66,1843.060,217.159,2030.420,0.00,0.00,0.00,0.0,0.98,0.00,2.35,9.2,0.31,0.00,0.82,3.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
133,1788706265.4518,16.66,1843.086,217.159,2030.482,0.00,0.00,0.00,0.0,1.09,0.00,2.60,10.1,0.34,0.00,0.90,3.5,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
134,1788706265.4685,16.67,1843.100,217.159,2030.515,0.00,0.00,0.00,0.0,1.04,0.00,2.48,9.7,0.34,0.00,0.91,3.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
135,1788706265.4851,16.66,1843.114,217.159,2030.547,0.00,0.00,0.00,0.0,1.00,0.00,2.39,9.3,0.34,0.00,0.91,3.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
136,1788706265.5018,16.66,1843.141,217.159,2030.613,0.00,0.00,0.00,0.0,1.12,0.00,2.67,10.4,0.38,0.00,0.99,3.8,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
137,1788706265.5184,16.66,1843.155,217.159,2030.647,0.00,0.00,0.00,0.0,1.07,0.00,2.55,10.0,0.38,0.00,0.99,3.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
138,1788706265.5351,16.66,1843.184,217.160,2030.715,0.00,0.00,0.00,0.0,1.18,0.00,2.83,11.0,0.42,0.00,1.08,4.2,pos_only_smoothed,0,0.35,0x6ea869b0,0.0,0.0,0.0,ground_idle
139,1788706265.5518,16.66,1843.198,217.160,2030.749,0.00,0.00,0.00,0.0,1.13,0.00,2.69,10.5,0.45,0.00,1.16,4.5,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
140,1788706265.5684,16.66,1843.228,217.160,2030.820,0.00,0.00,0.00,0.0,1.24,0.00,2.97,11.6,0.49,0.00,1.24,4.8,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
141,1788706265.5851,16.66,1843.243,217.160,2030.855,0.00,0.00,0.00,0.0,1.18,0.00,2.82,11.0,0.49,0.00,1.25,4.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
142,1788706265.6018,16.66,1843.258,217.160,2030.892,0.00,0.00,0.00,0.0,1.13,0.00,2.70,10.6,0.49,0.00,1.25,4.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
143,1788706265.6184,16.66,1843.288,217.160,2030.965,0.00,0.00,0.00,0.0,1.26,0.00,3.01,11.7,0.53,0.00,1.33,5.2,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
144,1788706265.6351,16.66,1843.304,217.160,2031.002,0.00,0.00,0.00,0.0,1.20,0.00,2.87,11.2,0.53,0.00,1.33,5.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
145,1788706265.6517,16.66,1843.336,217.161,2031.078,0.00,0.00,0.00,0.0,1.33,0.00,3.17,12.4,0.57,0.00,1.42,5.5,pos_only_smoothed,0,0.35,0x6ea869b0,0.0,0.0,0.0,ground_idle
146,1788706265.6684,16.66,1843.352,217.161,2031.116,0.00,0.00,0.00,0.0,1.26,0.00,3.01,11.8,0.60,0.00,1.50,5.8,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
147,1788706265.6851,16.66,1843.368,217.161,2031.155,0.00,0.00,0.00,0.0,1.21,0.00,2.89,11.3,0.60,0.00,1.50,5.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
148,1788706265.7017,16.66,1843.401,217.161,2031.233,0.00,0.00,0.00,0.0,1.35,0.00,3.21,12.6,0.64,0.00,1.58,6.1,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
149,1788706265.7184,16.66,1843.417,217.161,2031.273,0.00,0.00,0.00,0.0,1.28,0.00,3.06,12.0,0.64,0.00,1.58,6.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
150,1788706265.7351,16.66,1843.451,217.161,2031.353,0.00,0.00,0.00,0.0,1.42,0.00,3.39,13.2,0.68,0.00,1.67,6.5,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
151,1788706265.7517,16.66,1843.468,217.162,2031.394,0.00,0.00,0.00,0.0,1.35,0.00,3.21,12.5,0.68,0.00,1.67,6.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
152,1788706265.7684,16.69,1843.503,217.162,2031.477,0.00,0.00,0.00,0.0,1.48,0.00,3.53,13.8,0.72,0.00,1.76,6.8,pos_only_smoothed,0,0.35,0x6ea869b0,0.0,0.0,0.0,ground_idle
153,1788706265.7851,16.66,1843.520,217.162,2031.519,0.00,0.00,0.00,0.0,1.40,0.00,3.35,13.1,0.72,0.00,1.76,6.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
154,1788706265.8017,16.66,1843.538,217.162,2031.561,0.00,0.00,0.00,0.0,1.34,0.00,3.20,12.5,0.72,0.00,1.76,6.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
155,1788706265.8184,16.66,1843.574,217.163,2031.647,0.00,0.00,0.00,0.0,1.49,0.00,3.55,13.9,0.75,0.00,1.85,7.2,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
156,1788706265.8351,16.66,1843.592,217.163,2031.690,0.00,0.00,0.00,0.0,1.41,0.00,3.38,13.2,0.75,0.00,1.85,7.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
157,1788706265.8517,16.66,1843.629,217.163,2031.779,0.00,0.00,0.00,0.0,1.56,0.00,3.73,14.6,0.79,0.00,1.94,7.5,pos_only_smoothed,0,0.35,0x6ea869b0,0.0,0.0,0.0,ground_idle
158,1788706265.8684,16.66,1843.647,217.163,2031.823,0.00,0.00,0.00,0.0,1.48,0.00,3.53,13.8,0.79,0.00,1.94,7.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
159,1788706265.8851,16.66,1843.666,217.164,2031.867,0.00,0.00,0.00,0.0,1.42,0.00,3.38,13.2,0.79,0.00,1.94,7.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
160,1788706265.9017,16.66,1843.704,217.164,2031.958,0.00,0.00,0.00,0.0,1.57,0.00,3.75,14.6,0.83,0.00,2.03,7.9,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
161,1788706265.9184,16.66,1843.724,217.164,2032.004,0.00,0.00,0.00,0.0,1.50,0.00,3.57,14.0,0.83,0.00,2.03,7.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
162,1788706265.9350,16.67,1843.763,217.165,2032.098,0.00,0.00,0.00,0.0,1.65,0.00,3.94,15.4,0.87,0.00,2.12,8.3,pos_only_smoothed,0,0.36,0x6ea869b0,0.0,0.0,0.0,ground_idle
163,1788706265.9517,16.66,1843.782,217.165,2032.144,0.00,0.00,0.00,0.0,1.56,0.00,3.73,14.6,0.90,0.00,2.20,8.6,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
164,1788706265.9684,16.67,1843.822,217.165,2032.240,0.00,0.00,0.00,0.0,1.71,0.00,4.09,16.0,0.94,0.00,2.29,8.9,pos_only_smoothed,0,0.36,0x6ea869b0,0.0,0.0,0.0,ground_idle
165,1788706265.9850,16.66,1843.842,217.166,2032.288,0.00,0.00,0.00,0.0,1.62,0.00,3.88,15.1,0.94,0.00,2.29,8.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
166,1788706266.0017,16.66,1843.862,217.166,2032.336,0.00,0.00,0.00,0.0,1.55,0.00,3.70,14.4,0.94,0.00,2.29,8.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
167,1788706266.0184,16.67,1843.904,217.167,2032.435,0.00,0.00,0.00,0.0,1.72,0.00,4.10,16.0,0.98,0.00,2.38,9.3,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
168,1788706266.0350,16.66,1843.924,217.167,2032.484,0.00,0.00,0.00,0.0,1.63,0.00,3.89,15.2,0.98,0.00,2.38,9.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
169,1788706266.0517,16.67,1843.966,217.168,2032.584,0.00,0.00,0.00,0.0,1.79,0.00,4.28,16.7,1.02,0.00,2.47,9.6,pos_only_smoothed,0,0.35,0x6ea869b0,0.0,0.0,0.0,ground_idle
170,1788706266.0684,16.66,1843.988,217.168,2032.635,0.00,0.00,0.00,0.0,1.70,0.00,4.05,15.8,1.02,0.00,2.47,9.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
171,1788706266.0850,16.66,1844.009,217.168,2032.686,0.00,0.00,0.00,0.0,1.62,0.00,3.87,15.1,1.02,0.00,2.47,9.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
172,1788706266.1017,16.66,1844.052,217.169,2032.789,0.00,0.00,0.00,0.0,1.80,0.00,4.29,16.7,1.06,0.00,2.56,10.0,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
173,1788706266.1184,16.66,1844.074,217.169,2032.841,0.00,0.00,0.00,0.0,1.71,0.00,4.08,15.9,1.06,0.00,2.56,10.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
174,1788706266.1350,16.66,1844.118,217.170,2032.947,0.00,0.00,0.00,0.0,1.88,0.00,4.49,17.5,1.10,0.00,2.65,10.3,pos_only_smoothed,0,0.36,0x6ea869b0,0.0,0.0,0.0,ground_idle
175,1788706266.1517,16.66,1844.140,217.170,2033.000,0.00,0.00,0.00,0.0,1.78,0.00,4.25,16.6,1.13,0.00,2.73,10.6,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
176,1788706266.1684,16.67,1844.185,217.171,2033.107,0.00,0.00,0.00,0.0,1.95,0.00,4.65,18.1,1.17,0.00,2.82,11.0,pos_only_smoothed,0,0.36,0x6ea869b0,0.0,0.0,0.0,ground_idle
177,1788706266.1850,16.66,1844.208,217.171,2033.162,0.00,0.00,0.00,0.0,1.84,0.00,4.40,17.2,1.17,0.00,2.82,11.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
178,1788706266.2017,16.66,1844.231,217.172,2033.217,0.00,0.00,0.00,0.0,1.76,0.00,4.20,16.4,1.17,0.00,2.83,11.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
179,1788706266.2184,16.67,1844.277,217.172,2033.326,0.00,0.00,0.00,0.0,1.94,0.00,4.62,18.0,1.21,0.00,2.91,11.3,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
180,1788706266.2350,16.66,1844.300,217.172,2033.380,0.00,0.00,0.00,0.0,1.83,0.00,4.38,17.1,1.21,0.00,2.91,11.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
181,1788706266.2517,16.67,1844.345,217.173,2033.490,0.00,0.00,0.00,0.0,2.00,0.00,4.77,18.6,1.25,0.00,3.00,11.7,pos_only_smoothed,0,0.35,0x6ea869b0,0.0,0.0,0.0,ground_idle
182,1788706266.2683,16.66,1844.368,217.173,2033.544,0.00,0.00,0.00,0.0,1.88,0.00,4.50,17.6,1.25,0.00,3.00,11.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
183,1788706266.2850,16.66,1844.391,217.173,2033.598,0.00,0.00,0.00,0.0,1.79,0.00,4.28,16.7,1.25,0.00,3.00,11.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
184,1788706266.3017,16.66,1844.436,217.173,2033.707,0.00,0.00,0.00,0.0,1.96,0.00,4.68,18.3,1.28,0.00,3.08,12.0,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
185,1788706266.3183,16.66,1844.459,217.173,2033.761,0.00,0.00,0.00,0.0,1.85,0.00,4.42,17.3,1.28,0.00,3.09,12.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
186,1788706266.3350,16.66,1844.505,217.173,2033.870,0.00,0.00,0.00,0.0,2.01,0.00,4.80,18.7,1.32,0.00,3.17,12.4,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
187,1788706266.3517,16.66,1844.527,217.172,2033.924,0.00,0.00,0.00,0.0,1.89,0.00,4.53,17.6,1.32,0.00,3.17,12.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
188,1788706266.3683,16.67,1844.573,217.172,2034.034,0.00,0.00,0.00,0.0,2.05,0.00,4.89,19.1,1.35,0.00,3.25,12.7,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
189,1788706266.3850,16.67,1844.596,217.172,2034.089,0.00,0.00,0.00,0.0,1.93,0.00,4.61,18.0,1.35,0.00,3.25,12.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
190,1788706266.4017,16.67,1844.619,217.171,2034.144,0.00,0.00,0.00,0.0,1.83,0.00,4.37,17.1,1.35,0.00,3.25,12.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
191,1788706266.4183,16.66,1844.666,217.170,2034.255,0.00,0.00,0.00,0.0,2.00,0.00,4.78,18.7,1.35,0.00,3.26,12.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
192,1788706266.4350,16.66,1844.689,217.170,2034.310,0.00,0.00,0.00,0.0,1.89,0.00,4.52,17.6,1.35,0.00,3.26,12.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
193,1788706266.4517,16.66,1844.736,217.169,2034.422,0.00,0.00,0.00,0.0,2.06,0.00,4.92,19.2,1.39,0.00,3.34,13.0,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
194,1788706266.4683,16.66,1844.760,217.169,2034.479,0.00,0.00,0.00,0.0,1.94,0.00,4.64,18.1,1.39,0.00,3.34,13.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
195,1788706266.4850,16.66,1844.783,217.168,2034.536,0.00,0.00,0.00,0.0,1.85,0.00,4.42,17.3,1.39,0.00,3.34,13.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
196,1788706266.5016,16.66,1844.831,217.167,2034.649,0.00,0.00,0.00,0.0,2.03,0.00,4.85,18.9,1.39,0.00,3.34,13.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
197,1788706266.5183,16.66,1844.855,217.167,2034.707,0.00,0.00,0.00,0.0,1.93,0.00,4.60,18.0,1.39,0.00,3.34,13.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
198,1788706266.5350,16.66,1844.903,217.166,2034.822,0.00,0.00,0.00,0.0,2.10,0.00,5.02,19.6,1.42,0.00,3.42,13.3,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
199,1788706266.5516,16.66,1844.927,217.166,2034.880,0.00,0.00,0.00,0.0,1.98,0.00,4.74,18.5,1.42,0.00,3.42,13.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
200,1788706266.5683,16.67,1844.976,217.165,2034.997,0.00,0.00,0.00,0.0,2.15,0.00,5.15,20.1,1.46,0.00,3.50,13.7,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
201,1788706266.5850,16.66,1845.001,217.165,2035.055,0.00,0.00,0.00,0.0,2.03,0.00,4.85,18.9,1.46,0.00,3.51,13.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
202,1788706266.6016,16.66,1845.025,217.165,2035.114,0.00,0.00,0.00,0.0,1.93,0.00,4.62,18.0,1.46,0.00,3.51,13.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
203,1788706266.6183,16.66,1845.075,217.165,2035.233,0.00,0.00,0.00,0.0,2.12,0.00,5.07,19.8,1.46,0.00,3.51,13.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
204,1788706266.6350,16.66,1845.100,217.165,2035.292,0.00,0.00,0.00,0.0,2.01,0.00,4.80,18.7,1.46,0.00,3.51,13.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
205,1788706266.6516,16.66,1845.150,217.164,2035.412,0.00,0.00,0.00,0.0,2.19,0.00,5.23,20.4,1.50,0.00,3.59,14.0,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
206,1788706266.6683,16.66,1845.175,217.164,2035.472,0.00,0.00,0.00,0.0,2.07,0.00,4.94,19.3,1.50,0.00,3.59,14.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
207,1788706266.6849,16.66,1845.200,217.164,2035.533,0.00,0.00,0.00,0.0,1.97,0.00,4.70,18.4,1.50,0.00,3.59,14.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
208,1788706266.7016,16.66,1845.251,217.164,2035.654,0.00,0.00,0.00,0.0,2.16,0.00,5.16,20.2,1.50,0.00,3.59,14.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
209,1788706266.7183,16.66,1845.277,217.165,2035.715,0.00,0.00,0.00,0.0,2.05,0.00,4.89,19.1,1.50,0.00,3.60,14.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
210,1788706266.7349,16.66,1845.328,217.165,2035.838,0.00,0.00,0.00,0.0,2.23,0.00,5.34,20.9,1.53,0.00,3.68,14.3,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
211,1788706266.7516,16.66,1845.354,217.165,2035.899,0.00,0.00,0.00,0.0,2.11,0.00,5.04,19.7,1.53,0.00,3.68,14.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
212,1788706266.7683,16.66,1845.406,217.165,2036.023,0.00,0.00,0.00,0.0,2.29,0.00,5.47,21.4,1.57,0.00,3.77,14.7,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
213,1788706266.7849,16.66,1845.431,217.165,2036.085,0.00,0.00,0.00,0.0,2.16,0.00,5.15,20.1,1.57,0.00,3.77,14.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
214,1788706266.8016,16.66,1845.458,217.165,2036.147,0.00,0.00,0.00,0.0,2.05,0.00,4.90,19.1,1.57,0.00,3.77,14.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
215,1788706266.8183,16.66,1845.510,217.166,2036.272,0.00,0.00,0.00,0.0,2.25,0.00,5.37,20.9,1.57,0.00,3.77,14.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
216,1788706266.8349,16.66,1845.536,217.166,2036.334,0.00,0.00,0.00,0.0,2.12,0.00,5.08,19.8,1.57,0.00,3.77,14.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
217,1788706266.8516,16.67,1845.589,217.167,2036.461,0.00,0.00,0.00,0.0,2.31,0.00,5.53,21.6,1.61,0.00,3.86,15.0,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
218,1788706266.8682,16.66,1845.615,217.167,2036.524,0.00,0.00,0.00,0.0,2.18,0.00,5.21,20.3,1.61,0.00,3.86,15.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
219,1788706266.8849,16.66,1845.642,217.167,2036.587,0.00,0.00,0.00,0.0,2.07,0.00,4.96,19.3,1.61,0.00,3.86,15.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
220,1788706266.9016,16.66,1845.695,217.168,2036.714,0.00,0.00,0.00,0.0,2.28,0.00,5.44,21.2,1.61,0.00,3.86,15.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
221,1788706266.9182,16.66,1845.722,217.168,2036.778,0.00,0.00,0.00,0.0,2.15,0.00,5.15,20.1,1.61,0.00,3.86,15.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
222,1788706266.9349,16.67,1845.775,217.168,2036.906,0.00,0.00,0.00,0.0,2.35,0.00,5.61,21.9,1.64,0.00,3.94,15.4,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
223,1788706266.9516,16.66,1845.802,217.169,2036.970,0.00,0.00,0.00,0.0,2.21,0.00,5.29,20.6,1.64,0.00,3.94,15.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
224,1788706266.9682,16.62,1845.856,217.169,2037.100,0.00,0.00,0.00,0.0,2.40,0.00,5.74,22.4,1.68,0.00,4.03,15.7,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
225,1788706266.9848,16.66,1845.883,217.170,2037.164,0.00,0.00,0.00,0.0,2.26,0.00,5.41,21.1,1.68,0.00,4.03,15.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
226,1788706267.0015,16.66,1845.910,217.170,2037.229,0.00,0.00,0.00,0.0,2.15,0.00,5.13,20.0,1.68,0.00,4.03,15.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
227,1788706267.0182,16.67,1845.965,217.170,2037.360,0.00,0.00,0.00,0.0,2.35,0.00,5.62,21.9,1.68,0.00,4.03,15.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
228,1788706267.0348,16.66,1845.992,217.171,2037.425,0.00,0.00,0.00,0.0,2.22,0.00,5.31,20.7,1.68,0.00,4.03,15.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
